modality,frame,person,wall_x,wall_y,pair
Voice,27416,P8,847.187,1445.596,P7P8
Voice,27615,P8,790.061,1297.146,P7P8
Touch,28053,P8,1855.96,757.0242000000001,P7P8
Touch,29676,P8,2143.16,978.0049999999999,P7P8
Voice,31367,P8,1931.17,1443.238,P7P8
Touch,31608,P8,1957.79,1565.9,P7P8
Voice,31953,P8,943.901,1781.634,P7P8
Touch,32180,P8,2331.89,859.6139999999999,P7P8
Touch,32182,P8,2405.63,843.4004000000001,P7P8
Voice,32334,P8,,734.9056666666665,P7P8
Touch,32410,P8,294.226,571.7824,P7P8
Touch,32677,P8,54.7472,584.9436,P7P8
Touch,32831,P8,722.131,600.2293999999999,P7P8
Touch,32897,P8,1965.98,533.656,P7P8
Voice,33291,P8,2423.43,1297.8020000000001,P7P8
Voice,33449,P8,1860.27,1598.13,P7P8
Voice,33761,P8,1959.15,1540.856,P7P8
Voice,33862,P8,1868.28,1163.754,P7P8
Touch,33945,P8,2252.6,937.9864,P7P8
Touch,33958,P8,2400.86,813.7152,P7P8
Touch,33986,P8,2612.99,598.2052000000001,P7P8
Touch,34004,P8,2609.42,602.9531999999999,P7P8
Touch,34312,P8,449.109,1072.846,P7P8
Touch,34324,P8,721.927,1006.3262000000001,P7P8
Touch,34341,P8,1177.63,991.8853999999999,P7P8
Touch,34378,P8,1578.82,680.2475999999999,P7P8
Voice,34505,P8,1889.23,1573.7459999999999,P7P8
Touch,34639,P8,2481.33,925.3716000000001,P7P8
Voice,35157,P8,2506.01,1299.394,P7P8
Voice,35296,P8,2437.69,1261.95,P7P8
Touch,35858,P8,2670.15,960.3032000000001,P7P8
Touch,36527,P8,2717.49,925.9932000000001,P7P8
Touch,36571,P8,2770.63,571.4342,P7P8
Touch,36622,P8,2727.08,483.02439999999996,P7P8
Voice,37921,P8,2549.37,1423.676,P7P8
Touch,39534,P8,2498.51,1113.226,P7P8
Touch,40364,P8,2617.3,697.6410000000001,P7P8
Touch,41828,P8,2678.34,803.7356,P7P8
Touch,41873,P8,2660.2,615.0058,P7P8
Touch,42014,P8,2729.23,560.8012,P7P8
Touch,42124,P8,2691.9,587.6926,P7P8
Voice,43184,P8,2359.35,1573.528,P7P8
Voice,43823,P8,1452.06,1531.0800000000002,P7P8
Voice,44032,P8,1405.96,1502.5520000000001,P7P8
Touch,44256,P8,170.401,1106.8880000000001,P7P8
Touch,44314,P8,-665.997,506.42120000000006,P7P8
Touch,44457,P8,407.103,780.6898,P7P8
Touch,44492,P8,1126.04,392.044,P7P8
Touch,44638,P8,1115.02,437.27119999999996,P7P8
Touch,45021,P8,960.911,596.4526,P7P8
Voice,46163,P8,1351.32,1754.382,P7P8
Voice,46289,P8,1038.58,1780.498,P7P8
Voice,46478,P8,844.264,1785.8759999999997,P7P8
Voice,46732,P8,-178.642,938.3854000000001,P7P8
Touch,46757,P8,-560.467,929.6016,P7P8
Touch,47071,P8,-421.078,933.5874,P7P8
Touch,47181,P8,1086.28,987.5206000000001,P7P8
Touch,47235,P8,1270.18,540.0758000000001,P7P8
Touch,47271,P8,1362.56,358.0502,P7P8
Touch,47284,P8,1510.0,386.9628,P7P8
Touch,47285,P8,1528.47,390.87219999999996,P7P8
Touch,47356,P8,1542.89,649.85,P7P8
Voice,47550,P8,606.519,1541.66,P7P8
Voice,47670,P8,614.999,1583.318,P7P8
Voice,48093,P8,601.278,1193.466,P7P8
Voice,48181,P8,610.576,1067.6680000000001,P7P8
Voice,48419,P8,534.994,1195.428,P7P8
Voice,48568,P8,181.807,1359.8960000000002,P7P8
Touch,48773,P8,32.0862,578.1292000000001,P7P8
Touch,49631,P8,813.45,398.45320000000004,P7P8
Touch,50285,P8,591.578,215.50920000000002,P7P8
Touch,50306,P8,518.822,23.74152,P7P8
Touch,50333,P8,512.403,33.07986,P7P8
Touch,50357,P8,533.033,40.13194,P7P8
Touch,50413,P8,529.367,42.322199999999995,P7P8
Touch,50432,P8,525.885,22.25698,P7P8
Touch,50435,P8,531.867,19.5819,P7P8
Touch,50662,P8,605.042,325.13,P7P8
Touch,52000,P8,-257.538,910.9558,P7P8
Touch,52037,P8,-376.46,519.0414000000001,P7P8
Touch,53384,P8,-645.507,622.3509999999999,P7P8
Touch,53404,P8,-648.968,632.475,P7P8
Voice,54204,P8,-573.34,1434.68,P7P8
Touch,54635,P8,3.33275,511.77160000000003,P7P8
Touch,54642,P8,6.17532,515.1664,P7P8
Touch,54644,P8,5.97104,515.0094,P7P8
Touch,54649,P8,7.78027,515.4694,P7P8
Touch,54652,P8,8.37871,516.5216,P7P8
Touch,55355,P8,102.895,538.1084,P7P8
Touch,55550,P8,1719.76,641.129,P7P8
Touch,56918,P8,,,P7P8
Voice,59727,P8,1227.2,1717.762,P7P8
Voice,60710,P8,1628.47,1445.864,P7P8
Voice,60838,P8,1673.49,1453.49,P7P8
Touch,61095,P8,104.939,562.7736,P7P8
Touch,61629,P8,1914.86,1153.106,P7P8
Touch,61652,P8,2119.41,858.9631999999999,P7P8
Touch,61897,P8,1867.12,713.6754,P7P8
Touch,61989,P8,1996.88,576.1022,P7P8
Touch,62039,P8,2196.86,518.982,P7P8
Touch,62071,P8,,,P7P8
Touch,62151,P8,2471.38,423.83140000000003,P7P8
Voice,63330,P8,1355.6,2777.726,P7P8
Voice,64198,P8,1299.88,1026.792,P7P8
Touch,64376,P8,671.594,882.4919999999998,P7P8
Touch,64408,P8,1006.83,601.5644,P7P8
Touch,64448,P8,997.189,506.6439999999999,P7P8
Touch,64565,P8,-95.3162,745.97,P7P8
Touch,64598,P8,-328.052,470.99659999999994,P7P8
Touch,64691,P8,-545.132,597.2331999999999,P7P8
Touch,64725,P8,-1120.06,571.6031999999999,P7P8
Touch,64778,P8,-1469.26,559.6553333333333,P7P8
Touch,64818,P8,-2144.75,489.7351999999999,P7P8
Touch,64988,P8,683.347,766.3299999999999,P7P8
Touch,67432,P8,2735.4,588.1381999999999,P7P8
Voice,69445,P8,1674.51,1546.84,P7P8
Voice,69573,P8,1565.4,1549.33,P7P8
Touch,69836,P8,2409.03,1131.8400000000001,P7P8
Touch,69841,P8,2487.7,1048.616,P7P8
Touch,69870,P8,2850.88,630.2441999999999,P7P8
Touch,69886,P8,2978.85,634.3906,P7P8
Touch,70017,P8,2737.09,922.3385999999998,P7P8
Touch,70045,P8,2896.18,619.2351999999998,P7P8
Touch,70162,P8,2601.31,453.6357999999999,P7P8
Touch,70191,P8,2583.39,453.0651999999999,P7P8
Touch,70299,P8,,,P7P8
Touch,70317,P8,2646.98,550.9358,P7P8
Touch,70318,P8,2654.67,556.2013999999999,P7P8
Touch,70742,P8,2788.21,534.6341999999999,P7P8
Touch,70787,P8,,550.7054999999998,P7P8
Touch,70946,P8,895.183,1159.6519999999998,P7P8
Touch,70990,P8,1083.47,539.8001999999999,P7P8
Touch,72040,P8,-1765.55,650.6378,P7P8
Touch,72092,P8,-2151.53,543.1906666666665,P7P8
Touch,72135,P8,-2289.13,547.4255999999999,P7P8
Touch,72614,P8,-2393.33,473.96139999999997,P7P8
Touch,73755,P8,170.805,516.5677999999999,P7P8
Touch,73993,P8,816.173,869.2854,P7P8
Voice,74041,P8,1294.92,540.7405999999999,P7P8
Touch,77630,P8,-1248.9,1287.1499999999999,P7P8
Touch,78044,P8,-636.81,895.6202,P7P8
Touch,78082,P8,-359.648,548.3725999999999,P7P8
Touch,78195,P8,-399.801,490.9205999999999,P7P8
Touch,78210,P8,-390.041,484.8965999999999,P7P8
Touch,78235,P8,-363.61,428.6873999999999,P7P8
Touch,78612,P8,1514.22,876.0737999999999,P7P8
Touch,78939,P8,1380.26,347.2577999999999,P7P8
Touch,79595,P8,2675.69,843.872,P7P8
Touch,80778,P8,1897.03,951.7674,P7P8
Touch,80790,P8,1813.72,830.7723999999998,P7P8
Touch,80837,P8,1890.13,688.1148,P7P8
Touch,81588,P8,2198.44,1573.368,P7P8
Touch,81590,P8,2198.69,1573.3039999999999,P7P8
Touch,84976,P8,1.35987,598.7053999999999,P7P8
Touch,85141,P8,-138.702,618.4515999999999,P7P8
Touch,85369,P8,189.33,538.9431999999999,P7P8
Touch,88135,P8,-1574.09,503.90819999999997,P7P8
Touch,88440,P8,-1615.61,268.7183999999999,P7P8
Voice,1252,P9,-1039.76,2040.298,P9P10
Voice,1411,P9,-291.717,1825.9119999999998,P9P10
Voice,1707,P9,-1162.64,1566.286,P9P10
Voice,2064,P9,-88.0187,2175.6899999999996,P9P10
Voice,2488,P9,-1207.68,2041.56,P9P10
Voice,2991,P9,-993.332,2278.888,P9P10
Voice,4060,P9,-962.2,2249.058,P9P10
Touch,5641,P9,,623.5745,P9P10
Touch,6118,P9,,,P9P10
Touch,6149,P9,,531.4262000000001,P9P10
Touch,6725,P9,,679.2332,P9P10
Touch,6762,P9,,454.6928,P9P10
Touch,7261,P9,,424.37080000000003,P9P10
Touch,7616,P9,,429.60125,P9P10
Touch,8838,P9,,304.2682,P9P10
Touch,9498,P9,,,P9P10
Touch,10041,P9,,,P9P10
Voice,10768,P9,,1184.354,P9P10
Touch,11181,P9,,603.4364,P9P10
Touch,13680,P9,,524.2816666666666,P9P10
Touch,13997,P9,,593.1845999999999,P9P10
Touch,14207,P9,,495.99920000000003,P9P10
Touch,14341,P9,,490.0162,P9P10
Touch,14591,P9,,,P9P10
Touch,14634,P9,,455.76239999999996,P9P10
Touch,14682,P9,,,P9P10
Touch,14777,P9,,459.02740000000006,P9P10
Touch,15094,P9,,661.0532000000001,P9P10
Touch,15134,P9,,685.9674000000001,P9P10
Touch,16733,P9,2622.77,719.2164000000002,P9P10
Touch,17099,P9,,,P9P10
Touch,17153,P9,,,P9P10
Touch,17181,P9,,,P9P10
Touch,17240,P9,,,P9P10
Touch,17339,P9,2596.88,354.83780000000013,P9P10
Touch,17714,P9,2609.71,415.1626000000002,P9P10
Touch,17888,P9,2648.33,411.9206000000002,P9P10
Touch,18181,P9,2683.78,756.0606000000002,P9P10
Touch,18666,P9,1827.86,682.8180000000002,P9P10
Touch,18683,P9,1869.1,575.7876000000002,P9P10
Touch,18688,P9,1926.65,548.6532000000003,P9P10
Touch,19020,P9,1881.65,549.1088000000002,P9P10
Touch,19413,P9,2112.98,637.2998000000002,P9P10
Touch,19939,P9,2037.41,546.8566000000003,P9P10
Touch,20720,P9,991.272,709.3972000000002,P9P10
Touch,20744,P9,1080.64,479.8204000000002,P9P10
Touch,20875,P9,896.061,672.1708000000001,P9P10
Touch,20899,P9,930.245,515.3800000000002,P9P10
Touch,20901,P9,924.858,513.9688000000002,P9P10
Touch,20917,P9,909.263,510.8864000000002,P9P10
Touch,22090,P9,950.215,503.7262000000002,P9P10
Touch,22117,P9,953.413,545.3582000000002,P9P10
Voice,22351,P9,1026.43,1222.3120000000004,P9P10
Voice,22487,P9,1083.74,1190.7160000000001,P9P10
Voice,22774,P9,1104.72,632.9262000000001,P9P10
Voice,22939,P9,1057.8,543.1582000000001,P9P10
Voice,23078,P9,1064.42,488.11240000000015,P9P10
Voice,23215,P9,1019.81,941.8248000000001,P9P10
Touch,23326,P9,573.901,453.0174000000002,P9P10
Touch,23412,P9,796.366,487.2100000000002,P9P10
Touch,23467,P9,636.016,432.4884000000002,P9P10
Touch,24405,P9,-2499.79,529.0274000000002,P9P10
Touch,24658,P9,-2497.54,389.9050000000002,P9P10
Touch,25968,P9,-2515.23,409.51880000000017,P9P10
Touch,26091,P9,-2508.44,408.77380000000016,P9P10
Touch,27237,P9,,,P9P10
Touch,27688,P9,-2520.85,627.22,P9P10
Touch,29675,P9,2578.67,476.1712000000001,P9P10
Touch,30472,P9,2718.67,551.4970000000001,P9P10
Touch,30476,P9,2684.64,475.93740000000014,P9P10
Touch,30592,P9,2736.51,350.9118000000002,P9P10
Touch,31140,P9,2058.34,489.8488000000002,P9P10
Touch,32032,P9,1819.34,568.7258000000002,P9P10
Voice,35406,P9,-1509.47,1248.288,P9P10
Touch,36099,P9,1017.31,652.4022000000002,P9P10
Touch,36121,P9,1053.84,594.5614000000002,P9P10
Touch,36139,P9,1031.77,592.4132000000002,P9P10
Touch,36251,P9,1110.81,562.1098000000002,P9P10
Voice,37663,P9,-814.897,1859.5160000000003,P9P10
Touch,39027,P9,304.766,432.86860000000013,P9P10
Touch,39737,P9,1959.38,510.8216000000002,P9P10
Touch,39947,P9,1704.93,533.9522000000002,P9P10
Touch,40694,P9,-1529.89,372.1994000000002,P9P10
Touch,40714,P9,-1518.29,456.72000000000014,P9P10
Touch,40901,P9,-1667.47,585.3030000000002,P9P10
Touch,40935,P9,-1563.72,498.6332000000002,P9P10
Touch,41227,P9,-1680.08,577.8188000000002,P9P10
Touch,41685,P9,-1634.72,509.2986000000002,P9P10
Touch,42085,P9,-1636.23,398.7950000000002,P9P10
Touch,42186,P9,-1588.1,347.6684000000002,P9P10
Touch,42414,P9,-1739.73,418.28860000000014,P9P10
Touch,42930,P9,-1655.0,507.0210000000002,P9P10
Touch,42982,P9,-1661.26,526.0604000000002,P9P10
Touch,43021,P9,-1585.31,569.3868000000002,P9P10
Touch,43043,P9,-1367.32,631.3664000000001,P9P10
Touch,44276,P9,-2114.51,761.2550000000001,P9P10
Touch,44636,P9,,610.0592500000002,P9P10
Touch,44663,P9,2062.6,537.4418000000002,P9P10
Touch,45913,P9,-2529.93,504.0372500000002,P9P10
Touch,46776,P9,182.962,413.8202000000002,P9P10
Touch,47031,P9,965.263,756.9736000000003,P9P10
Touch,48172,P9,1372.36,758.0366000000001,P9P10
Touch,48212,P9,1307.44,754.0638000000001,P9P10
Touch,48252,P9,1306.69,703.5112000000003,P9P10
Touch,49596,P9,1585.5,585.0102000000002,P9P10
Touch,49629,P9,1592.63,539.3742000000002,P9P10
Touch,49644,P9,1641.16,524.4462000000001,P9P10
Touch,49666,P9,1643.76,515.7687500000002,P9P10
Touch,49682,P9,1633.28,526.5476000000002,P9P10
Touch,49703,P9,1646.14,530.077666666667,P9P10
Touch,50713,P9,805.489,643.3428000000001,P9P10
Touch,50841,P9,408.768,606.4156000000003,P9P10
Touch,51256,P9,1078.69,631.7622000000001,P9P10
Touch,52788,P9,1727.01,705.9852000000003,P9P10
Touch,55922,P9,1934.81,807.7786000000002,P9P10
Touch,56996,P9,2313.35,637.0110000000002,P9P10
Touch,58382,P9,-1678.99,621.6330000000002,P9P10
Touch,58727,P9,,401.23375000000027,P9P10
Touch,58788,P9,-2521.18,425.49720000000013,P9P10
Touch,59707,P9,2294.08,542.7645000000003,P9P10
Touch,59727,P9,,557.6593333333335,P9P10
Touch,59749,P9,2378.14,540.3365000000001,P9P10
Touch,59802,P9,2465.53,574.7326000000002,P9P10
Touch,60464,P9,2409.45,630.1724000000002,P9P10
Touch,60799,P9,-2579.89,444.0162500000002,P9P10
Touch,61383,P9,,227.658,P9P10
Touch,63158,P9,711.468,604.0558000000001,P9P10
Touch,63214,P9,552.345,569.2070000000001,P9P10
Touch,63268,P9,568.161,595.9072000000001,P9P10
Touch,63286,P9,575.987,607.8424000000001,P9P10
Touch,63699,P9,2432.31,396.56400000000014,P9P10
Touch,63772,P9,2410.97,469.1496000000001,P9P10
Touch,64500,P9,2581.3,725.376,P9P10
Touch,65140,P9,2806.23,570.0124000000002,P9P10
Touch,65210,P9,2747.27,705.7816,P9P10
Touch,65599,P9,2864.38,689.3916000000002,P9P10
Touch,65686,P9,2828.86,533.5318000000001,P9P10
Voice,66021,P9,441.28,1830.4279999999999,P9P10
Voice,66132,P9,1030.67,1722.1100000000001,P9P10
Touch,66580,P9,779.222,737.6716,P9P10
Touch,66597,P9,1117.09,564.9028000000001,P9P10
Touch,67600,P9,819.678,686.0236000000001,P9P10
Touch,67652,P9,871.991,539.0778,P9P10
Touch,67678,P9,882.434,526.6492000000001,P9P10
Touch,67684,P9,881.096,526.601,P9P10
Touch,68542,P9,1327.0,807.7426000000002,P9P10
Touch,69896,P9,892.434,584.0658000000001,P9P10
Touch,69955,P9,1003.37,671.1494,P9P10
Touch,70074,P9,-1974.66,673.5578000000002,P9P10
Touch,70135,P9,-2162.57,511.3842000000001,P9P10
Touch,70203,P9,-2195.84,497.8450000000001,P9P10
Touch,70521,P9,-2519.06,413.35080000000005,P9P10
Touch,70725,P9,,285.80400000000014,P9P10
Touch,70871,P9,,468.125,P9P10
Touch,71002,P9,-2364.59,457.29700000000014,P9P10
Touch,71554,P9,-2403.87,838.7376,P9P10
Touch,71577,P9,-2270.92,529.9984000000002,P9P10
Touch,71675,P9,-2240.63,535.472,P9P10
Touch,71747,P9,-2404.81,621.3052,P9P10
Touch,72000,P9,-2321.01,710.9272000000001,P9P10
Touch,72518,P9,2771.07,525.3416,P9P10
Touch,72563,P9,2754.35,553.8730000000002,P9P10
Touch,72854,P9,2641.23,664.2332,P9P10
Touch,73729,P9,-1455.61,833.7366000000002,P9P10
Touch,75472,P9,-1074.65,695.4774000000001,P9P10
Touch,75706,P9,-630.179,637.4758,P9P10
Touch,76022,P9,-769.126,214.46140000000008,P9P10
Touch,76575,P9,942.295,451.2358000000001,P9P10
Touch,77786,P9,990.043,704.0032000000001,P9P10
Touch,78143,P9,1002.49,743.963,P9P10
Touch,78180,P9,977.02,698.1530000000001,P9P10
Touch,78572,P9,968.37,699.3498000000002,P9P10
Touch,78753,P9,2056.11,738.0528000000002,P9P10
Touch,78830,P9,2099.68,458.7430000000001,P9P10
Touch,79195,P9,1896.45,397.5140000000001,P9P10
Touch,79199,P9,1898.36,398.6610000000001,P9P10
Touch,79382,P9,1977.57,399.1434000000001,P9P10
Touch,79745,P9,1914.73,631.5352,P9P10
Touch,80244,P9,2677.91,492.7554000000001,P9P10
Touch,80271,P9,2696.39,497.84120000000013,P9P10
Touch,81208,P9,2746.86,570.8802000000002,P9P10
Touch,81238,P9,2777.79,493.0106000000002,P9P10
Touch,81351,P9,2772.71,526.2228000000001,P9P10
Voice,568,P10,1489.21,2149.382,P9P10
Voice,823,P10,1882.29,2703.5919999999996,P9P10
Voice,1215,P10,1507.56,1920.28,P9P10
Voice,1360,P10,1770.13,2102.2120000000004,P9P10
Voice,1592,P10,1747.35,2014.284,P9P10
Voice,2118,P10,1880.68,2067.548,P9P10
Voice,2397,P10,2547.74,2235.318,P9P10
Voice,4919,P10,1321.37,3141.46,P9P10
Voice,5393,P10,1616.78,2905.38,P9P10
Voice,5544,P10,1873.03,2861.504,P9P10
Voice,5769,P10,2820.82,2583.356,P9P10
Touch,6068,P10,,825.2864,P9P10
Touch,6200,P10,,4887.044,P9P10
Voice,9435,P10,,2006.52,P9P10
Voice,9639,P10,,2013.4779999999998,P9P10
Touch,9790,P10,,1523.4904000000001,P9P10
Touch,9893,P10,,4886.781999999999,P9P10
Touch,10237,P10,,4886.95,P9P10
Touch,10289,P10,,4886.854,P9P10
Touch,10377,P10,,4886.806,P9P10
Touch,10418,P10,,2248.5116000000003,P9P10
Touch,10425,P10,,4886.242,P9P10
Touch,10639,P10,,826.4953333333333,P9P10
Voice,10769,P10,,1712.4960000000003,P9P10
Voice,10945,P10,,1942.3660000000004,P9P10
Touch,11126,P10,,774.8304000000002,P9P10
Touch,11281,P10,,2694.8585000000016,P9P10
Touch,11309,P10,,4886.844,P9P10
Touch,11332,P10,,4886.710000000001,P9P10
Touch,11465,P10,,4886.77,P9P10
Touch,11813,P10,,4886.548,P9P10
Touch,13200,P10,,630.251,P9P10
Touch,13255,P10,,439.33600000000007,P9P10
Touch,13286,P10,,4886.744000000001,P9P10
Touch,13390,P10,,633.8327999999999,P9P10
Voice,14616,P10,,1247.238,P9P10
Voice,15252,P10,,1316.0140000000001,P9P10
Touch,15476,P10,,1554.444,P9P10
Voice,15476,P10,,1554.444,P9P10
Touch,16082,P10,,4886.289999999999,P9P10
Touch,16756,P10,-1256.37,725.4583999999999,P9P10
Voice,17238,P10,-1735.24,1739.8580000000002,P9P10
Voice,17378,P10,-1734.0,1695.382,P9P10
Touch,17611,P10,-1749.09,1630.416,P9P10
Voice,17611,P10,-1749.09,1630.416,P9P10
Touch,17847,P10,-1744.97,399.29079999999993,P9P10
Touch,17902,P10,-1686.59,404.526,P9P10
Touch,18716,P10,-1849.04,534.5078000000001,P9P10
Voice,18866,P10,-1916.89,1642.61,P9P10
Voice,19055,P10,-1322.0,1099.952,P9P10
Touch,19298,P10,-2494.88,470.28099999999995,P9P10
Touch,19584,P10,-1941.37,1693.514,P9P10
Voice,19584,P10,-1941.37,1693.514,P9P10
Touch,19741,P10,-1388.44,457.0992,P9P10
Touch,19874,P10,-1625.24,418.6944,P9P10
Touch,20135,P10,-1648.75,406.245,P9P10
Touch,20357,P10,-1700.66,561.7207999999999,P9P10
Touch,20639,P10,-1360.08,692.3476,P9P10
Touch,21050,P10,-479.731,589.0835999999999,P9P10
Touch,22091,P10,-533.017,716.4903999999999,P9P10
Touch,22557,P10,-1425.38,735.2394,P9P10
Touch,23646,P10,-1837.01,421.81539999999995,P9P10
Touch,24042,P10,-1444.48,558.7094,P9P10
Touch,24059,P10,-1414.44,601.4828,P9P10
Touch,25401,P10,-1351.56,566.7786,P9P10
Touch,25426,P10,-1276.07,551.4666,P9P10
Touch,25442,P10,-1298.19,567.0523999999999,P9P10
Touch,26666,P10,-1233.19,735.952,P9P10
Touch,26719,P10,-1152.77,719.2688,P9P10
Touch,26743,P10,-1297.73,534.3525999999999,P9P10
Touch,26801,P10,-1272.51,529.1736,P9P10
Touch,27009,P10,-466.107,414.85080000000005,P9P10
Touch,27109,P10,-398.931,522.3313999999999,P9P10
Touch,27147,P10,-386.79,537.6977999999999,P9P10
Touch,27301,P10,-337.726,419.47119999999995,P9P10
Touch,27791,P10,2812.78,626.6648,P9P10
Touch,28254,P10,2473.75,591.3124,P9P10
Touch,29296,P10,,,P9P10
Touch,30036,P10,-2428.65,473.12340000000006,P9P10
Touch,30075,P10,-2532.36,478.742,P9P10
Touch,30102,P10,-2524.67,482.91360000000003,P9P10
Touch,30329,P10,-2484.78,253.79059999999998,P9P10
Touch,31087,P10,,,P9P10
Touch,31621,P10,,,P9P10
Touch,32637,P10,-2461.49,399.5988,P9P10
Touch,32852,P10,-2445.63,436.02340000000004,P9P10
Touch,33460,P10,-2505.49,284.6964,P9P10
Touch,34064,P10,114.397,404.058,P9P10
Voice,35032,P10,-2519.05,1111.65,P9P10
Voice,35123,P10,-2555.43,1072.294,P9P10
Voice,35247,P10,-2508.7,1032.5759999999998,P9P10
Touch,35710,P10,-2681.89,528.8081999999999,P9P10
Voice,35889,P10,-2348.38,1069.014,P9P10
Touch,36170,P10,3072.55,561.3235999999999,P9P10
Touch,36254,P10,2821.64,562.5067999999999,P9P10
Touch,36461,P10,2796.98,659.8494000000001,P9P10
Touch,36509,P10,2813.92,486.98220000000003,P9P10
Touch,37998,P10,-2450.96,296.0546,P9P10
Touch,38164,P10,-2450.71,387.7874,P9P10
Touch,38741,P10,-208.532,256.4764,P9P10
Touch,39762,P10,-15.8237,251.75900000000001,P9P10
Touch,39921,P10,-1401.45,742.412,P9P10
Touch,40294,P10,-1837.98,567.9938,P9P10
Voice,41498,P10,253.063,1943.9219999999998,P9P10
Voice,42004,P10,86.1258,2813.75,P9P10
Voice,42160,P10,134.261,2883.142,P9P10
Touch,42452,P10,2129.84,654.6816,P9P10
Voice,42914,P10,971.008,2228.054,P9P10
Touch,43474,P10,-75.1076,358.14799999999997,P9P10
Voice,43797,P10,344.909,2163.398,P9P10
Voice,44019,P10,550.515,1770.5580000000002,P9P10
Touch,44271,P10,-1283.11,566.2193333333333,P9P10
Touch,44623,P10,-105.095,197.9906,P9P10
Touch,44782,P10,-1946.2,752.9205,P9P10
Touch,45000,P10,-2614.14,436.55340000000007,P9P10
Touch,45097,P10,-2598.5,474.2326,P9P10
Touch,45318,P10,-2647.87,475.2568,P9P10
Touch,45447,P10,-2597.57,534.2529999999999,P9P10
Touch,45560,P10,-2606.27,565.622,P9P10
Touch,45585,P10,-2614.23,564.0552,P9P10
Touch,45600,P10,-2611.8,564.199,P9P10
Touch,45673,P10,-2741.19,327.7932,P9P10
Touch,45871,P10,-1479.11,1415.11,P9P10
Voice,46534,P10,-849.348,1872.904,P9P10
Voice,46656,P10,-1389.68,1732.632,P9P10
Touch,46803,P10,-2335.6,386.57820000000004,P9P10
Touch,48372,P10,1975.85,600.7494,P9P10
Touch,48975,P10,1885.16,565.963,P9P10
Touch,49083,P10,1973.87,558.4984000000001,P9P10
Touch,51108,P10,-91.6957,270.1964,P9P10
Touch,55682,P10,-153.184,286.71500000000003,P9P10
Touch,57004,P10,1847.3,588.0318,P9P10
Touch,57011,P10,1830.98,584.4392,P9P10
Touch,58032,P10,1581.24,636.4874,P9P10
Touch,58918,P10,2861.74,701.2679999999999,P9P10
Touch,63434,P10,2603.05,664.927,P9P10
Touch,63437,P10,2624.44,609.0917999999999,P9P10
Touch,63470,P10,2751.99,542.6116,P9P10
Touch,63632,P10,,,P9P10
Touch,65403,P10,-995.188,678.1038,P9P10
Touch,66122,P10,20.5229,280.804,P9P10
Touch,66267,P10,-642.498,612.505,P9P10
Touch,66314,P10,-1234.9,649.5244,P9P10
Touch,66376,P10,-2073.08,691.755,P9P10
Touch,66503,P10,-2604.3,393.49719999999996,P9P10
Touch,66547,P10,,,P9P10
Voice,66868,P10,-2009.05,1404.97,P9P10
Touch,67320,P10,-2447.77,497.81979999999993,P9P10
Touch,67879,P10,2366.12,539.5845999999999,P9P10
Touch,68736,P10,-143.233,291.1698,P9P10
Touch,68969,P10,,846.4186666666668,P9P10
Touch,69009,P10,652.842,424.2794,P9P10
Touch,69071,P10,2781.94,678.318,P9P10
Touch,69136,P10,732.322,1088.58,P9P10
Touch,69198,P10,,713.5506666666666,P9P10
Touch,69268,P10,1387.05,685.3055999999999,P9P10
Touch,69300,P10,1172.22,565.0906,P9P10
Touch,69398,P10,-246.091,755.5808000000001,P9P10
Touch,69507,P10,-541.789,449.6598,P9P10
Touch,69929,P10,-846.054,335.964,P9P10
Touch,70264,P10,-164.86,668.9274,P9P10
Touch,70326,P10,86.8535,452.5174,P9P10
Touch,70410,P10,2359.7,522.0701999999999,P9P10
Touch,71269,P10,59.594,274.4772,P9P10
Touch,71761,P10,128.467,298.7866,P9P10
Touch,71936,P10,-173.318,499.83399999999995,P9P10
Touch,71989,P10,-1017.63,513.2364,P9P10
Touch,72186,P10,-267.043,419.342,P9P10
Touch,72278,P10,-856.153,645.9572000000001,P9P10
Touch,73115,P10,-2182.32,579.2450000000001,P9P10
Touch,73139,P10,-2391.98,439.20320000000004,P9P10
Touch,73157,P10,-2363.64,497.7652000000001,P9P10
Touch,73239,P10,-2322.68,563.5598000000001,P9P10
Touch,73459,P10,-2312.32,630.2026000000001,P9P10
Touch,74434,P10,-112.149,229.51600000000008,P9P10
Touch,74811,P10,,,P9P10
Touch,75029,P10,-2400.11,428.4134000000001,P9P10
Touch,75943,P10,-2557.34,449.54000000000013,P9P10
Touch,77477,P10,-2570.23,375.4746000000001,P9P10
Touch,78001,P10,618.899,1171.108,P9P10
Touch,78097,P10,-2526.84,249.2702000000001,P9P10
Touch,79523,P10,-2503.42,194.7512000000001,P9P10
Touch,80811,P10,-2469.08,317.8062000000001,P9P10
Touch,80977,P10,-2479.59,313.47940000000006,P9P10
Touch,81244,P10,-2463.92,335.4358000000001,P9P10
Touch,81293,P10,-2322.05,433.9010000000001,P9P10
Touch,81373,P10,-2426.03,473.4126000000001,P9P10
Touch,81572,P10,-2423.91,499.14360000000005,P9P10
Voice,-99,P11,,,P11P12
Voice,-36,P11,,,P11P12
Voice,220,P11,568.025,1872.238,P11P12
Voice,331,P11,1054.77,1468.882,P11P12
Voice,402,P11,1020.84,1465.8519999999999,P11P12
Voice,661,P11,923.965,1477.454,P11P12
Voice,755,P11,952.93,1434.7060000000001,P11P12
